unif bylength
0.000502309559610105 0.000137723356023788
0.000753049887295192 0.000359992753356094
0.000985605201345779 0.000641824558758935
0.00121222497121331 0.000872694375627201
0.00143477220936141 0.000992354389883942
0.00164538625367383 0.00112060604906001
0.00190604364664356 0.00123259983147907
0.00228986532126132 0.0014185761775354
0.00266156322826263 0.00147277610261246
0.00291829059234253 0.00163844155237672
0.00313587923630482 0.00177099475939163
0.0033622179611156 0.00183742862947179
0.00358271099273704 0.00205369625597284
0.00382274723605606 0.00218470927588363
0.00404948662923311 0.00237236183576239
0.00423608482522364 0.00259736222480297
0.004436622153224 0.00262807053181859
0.00470065623466242 0.00275552559873938
0.00495211113416582 0.00290842455125677
0.00510442032024123 0.00311286491606625
0.0052659851973795 0.00331501426150175
0.00546752019697101 0.0036826683801067
0.00566000392340128 0.00384507613950311
0.00585727845651661 0.00399723980624712
0.00607619812144775 0.00415725250678884
0.0062720554330545 0.00429800649461466
0.00645205671160815 0.0043864514490447
0.00666220921801723 0.00452376248927544
0.00684691886704179 0.00467793256522809
0.00703473620487053 0.00491696801748507
0.00730847887522243 0.00502599062667539
0.00752407542579513 0.00526534296554867
0.00771382285995679 0.00537542277903492
0.00798115409233303 0.00551664152466454
0.00829190294895514 0.00562051628851202
0.0085388360717863 0.00595025233225471
0.00870352756657421 0.00611292645887119
0.00887591541647594 0.00625831720929507
0.00910252358965271 0.00640983805591915
0.00935064683205981 0.00659266561951968
0.00967438697036325 0.00672695413460554
0.00994107412230267 0.0069220481649215
0.0100800545848871 0.00717865491614935
0.0103953085460375 0.00736455159263437
0.0107279584649785 0.00749008843896252
0.0109533407017962 0.00762891899583941
0.0112152102178693 0.00775483434073294
0.0114479030765532 0.00796324087865884
0.0116823440011419 0.00812630141498282
0.0119756148813795 0.00822909125302236
0.0122255069190169 0.00842384632286358
0.0124588157706356 0.00861647724177544
0.0128005681262115 0.00878119712481637
0.013103912766605 0.00902273814287097
0.013383381109794 0.00920438008515141
0.0136770899959651 0.00937447473668225
0.0138556133049391 0.00959038673475251
0.0140384869826701 0.00983237845393667
0.0143498071775274 0.00997051177532284
0.0146902540804732 0.0101398165257448
0.0149438485288317 0.0103227440114485
0.0151385387217537 0.0105000322267777
0.015318387187332 0.0106360165541776
0.0154785124562213 0.0107663462699777
0.0156577205068946 0.0109682922692516
0.0159523068850295 0.0111148645717111
0.0162136618271455 0.0112933341992218
0.0164165571023842 0.0117470934828892
0.0166490416296721 0.0118589489422099
0.016865583151272 0.0120957969717996
0.0171519948655783 0.012280900726395
0.0174513224941618 0.0125014735904289
0.0176250516958375 0.0127697616718688
0.0178339296265311 0.0128659590079949
0.0180772626227368 0.0129899574344065
0.0183621090372715 0.0130844304986513
0.0186860213155201 0.0133138513975487
0.018925644202195 0.0133587653389228
0.019104759504242 0.0135351574373376
0.0193288002270425 0.0137653763675636
0.0195824602714622 0.0139230540373199
0.0197906780691695 0.0141204005977235
0.0200328111456389 0.0142592215859793
0.0202874226867987 0.0143706863654203
0.0204810509903174 0.0145616955755013
0.0206794832592666 0.0146892636272542
0.0209143743505676 0.0150141625012733
0.0211919795847382 0.0151348249022488
0.0214401746342552 0.0152395618669415
0.02163692096268 0.0153352861118366
0.0217841434261125 0.015494004538201
0.0219967557208966 0.0156367080861664
0.0222940681926532 0.0158398807478811
0.0225419482295468 0.0160607994633887
0.0227422750327179 0.0162591685173219
0.02291762434865 0.016444677383767
0.0231040746657057 0.0165282700580781
0.0233302051285713 0.0167682826324334
0.023538534540606 0.0169540035114627
0.0236785317019896 0.0170188946695627
0.0238021165819496 0.0171174142921616
0.0239603023147165 0.017238210697174
0.0241128760654694 0.0174401167552759
0.0242308161843287 0.0175383373282052
0.0244753402879285 0.0177839844620267
0.0247445577065778 0.0179449344007016
0.0249389535070862 0.018123192093242
0.0252057721976101 0.0183359007150323
0.0254427787746246 0.0185342587660761
0.0256429932686998 0.0186542321428545
0.0258838414399057 0.0187983905046552
0.0260806401892147 0.0189095397057757
0.0262732589136663 0.0191077527479726
0.0264495911270333 0.0192642482048048
0.0266811154384571 0.019593894254902
0.0268957214873439 0.0197609917234545
0.0270012446911413 0.0198279025713151
0.0271173752992134 0.0200065056166646
0.0272376472446096 0.0200914018735418
0.0273977858446682 0.0203953855958424
0.0275831010271112 0.0205519710103227
0.027743402747109 0.0207610936440982
0.0278900494625769 0.0208627047733672
0.0280785815618368 0.0210249618562262
0.028285410614813 0.0213712973390374
0.0284488256615701 0.0215615803620117
0.0286291668003565 0.0217299278696643
0.0289212210435287 0.0218220965539062
0.029219051705472 0.0220592986600792
0.029423866299828 0.0222217511965508
0.0296147675308015 0.0223631632257106
0.0298068712412591 0.0225299660594348
0.0300123003779476 0.0228506645319399
0.0302651142759028 0.0229470977302824
0.0305203563416279 0.0230395030642385
0.0307485488416167 0.0231738504662219
0.0309501095873908 0.0232776499972777
0.0310499485906424 0.0234066329904829
0.03120568666539 0.0236216362538189
0.0314264766795418 0.0237573076764727
0.0316226965132462 0.0240266714991921
0.0317984059286413 0.0241348817761697
0.0319949655472435 0.0242277890100515
0.0322049929755692 0.0243379548778178
0.032368540739542 0.0244933924840919
0.0324634330219837 0.0247322563101705
0.0325935239673082 0.0248896178998833
0.0328192969983622 0.0250468956558642
0.0330829793307242 0.0252811470457736
0.0333459460043419 0.0254604998983183
0.0335497789652509 0.0256874543830861
0.0336823644096332 0.0258277794225725
0.0337984328769199 0.0260113211571017
0.03394698535911 0.0262122376030855
0.0341356461699351 0.0263550138931932
0.0343274182427904 0.0265125293030747
