unif bylength
0.000140738490372518 0.000135465927519154
0.00028187286888066 0.000276016166047571
0.000407327512383809 0.000415891782235829
0.000570768589706306 0.000582354310775076
0.00073370749632144 0.000719896173513965
0.000832244087095642 0.000869181284198732
0.00103978855625263 0.00102474663631826
0.00125325856394523 0.00117714529046444
0.00135746553512522 0.00139381650854991
0.00148100805257052 0.00155138021484946
0.00171597852894695 0.00169518412078648
0.00191763372564459 0.00178851213912213
0.00204206694951262 0.00205373834786732
0.00222303999461571 0.0022789238350726
0.00242386137803269 0.00242825808764802
0.00257433295341469 0.00249735923468318
0.00272234057011426 0.00274978940077417
0.0028947412061631 0.00289292946401832
0.00316313566052944 0.00300242739714654
0.00347669572312087 0.00309283793243134
0.00370137418171392 0.00322854543641395
0.00387311780276199 0.00340192659702621
0.00404770312240525 0.00353633599612603
0.00425856254706678 0.00368533033788339
0.00443101890025204 0.00379343425657477
0.00458123102316977 0.00399147739051935
0.00479542024866751 0.00409918640644253
0.00498543884465337 0.00430347046304627
0.00511908906785829 0.00444204464186011
0.00529821495884331 0.00466527250057357
0.00549957612773795 0.00472154131299136
0.00567491224185545 0.00478799022950662
0.00585436300544455 0.00491114738743082
0.00602827000765127 0.00506425277291632
0.00622063047287195 0.00519841673098373
0.00643846264051105 0.00529763420347192
0.00664248874617801 0.00537672219793026
0.0068437630109297 0.00552778504902353
0.00707051527695162 0.00576101230347576
0.00727407953283601 0.005924990863274
0.00743113455998293 0.00610944507199686
0.00760240071053164 0.00627575754522554
0.00776417374366336 0.00640401728059572
0.00791176739091621 0.0065966192745046
0.00808980105512075 0.00682878114587946
0.00826727013099233 0.00696729555682225
0.00843456786630671 0.00714008264050513
0.00860452051930271 0.00726125691968399
0.0087729540649781 0.00744349262899897
0.00894080099622298 0.00760676222590056
0.00909397569167218 0.00770362576383923
0.00926982470416285 0.00784224688430543
0.00941205428741835 0.00799129592381623
0.00951547039936567 0.0080840785343935
0.00969726020565658 0.00822798642240826
0.009920732956245 0.00834966281549676
0.0101261846417423 0.00843302598476467
0.0102949798396372 0.00856536662890117
0.0104156798684846 0.00871471854445662
0.010537804354674 0.00883782449636011
0.0106494264049911 0.00898745639409741
0.0108108349184932 0.00902820808054593
0.0109855058657144 0.00918616355936186
0.0111125956473255 0.00935188913767769
0.0112206924103155 0.00949300973199249
0.0113260091898184 0.00968865147115386
0.0115305218902022 0.00991757973510821
0.0117294187964604 0.0100221643304972
0.0119562429172368 0.0101631520971893
0.0122370303153975 0.0102590604225702
0.0124300933362496 0.0103542565962508
0.0126176031705544 0.0105593674654083
0.0127925321358615 0.010721058979744
0.0129087473211392 0.010872992941009
0.0130255806057408 0.0110365993960076
0.0131827866436694 0.0111850525148843
0.013313387445834 0.011319675952497
0.0134381729044727 0.0115139542309505
0.0135697364193595 0.0116595306987329
0.013746987976879 0.0118190725514489
0.0140211546913197 0.0119930021003399
0.0142271994626989 0.012066347703911
0.0143831112749747 0.012153720456391
0.0145795346989634 0.0123122691547043
0.0147515150171888 0.0125007678707881
0.0149258049426008 0.0128626030857773
0.0150937185443599 0.0130031241724515
0.0153049393701125 0.013175176600951
0.0155498681576667 0.0133003982364038
0.0157569757610844 0.0134140944923032
0.0159654394815295 0.0136144108390191
0.0161541819807262 0.0138289109705831
0.0163144556671865 0.0139835921156147
0.0164674607965888 0.0141350311040636
0.0165910915292768 0.0142343401904624
0.0167529875116938 0.0143774234122477
0.0169737485769561 0.0144604807774998
0.0171879662576567 0.0145877429414797
0.0173706565343492 0.0147579323996266
0.0174998921604849 0.0148678913194986
0.0176260203964445 0.0150505255390046
0.0177442978103148 0.0153071243108892
0.0178524043592197 0.0154075199295156
0.017973287416906 0.0155074224497769
0.0180830658908464 0.0156935036551997
0.0181921748673169 0.0158605402926338
0.0183105028911438 0.0159603130543343
0.0184907072827551 0.0160797686739521
0.018682559251212 0.0161808972307157
0.01879795181382 0.0163105646161133
0.0189415650562937 0.0165340986206364
0.0190860761129155 0.0167450543615394
0.0192135039956114 0.0169050122727017
0.0194223269934066 0.0170446472935328
0.0196434521812583 0.0171352337969367
0.0197850663869753 0.0172763034330912
0.0199210394094712 0.0175025290527367
0.0200852121022172 0.0176333753221156
0.0202244364119585 0.0178761691909141
0.0203939364151633 0.017949717101587
0.0205635713703458 0.0180982525505216
0.0207508049012063 0.0182659006324559
0.0209409068204674 0.0184808933679116
0.0210668980846531 0.0186394231218729
0.021212942511789 0.0188736469383612
0.0213549056931795 0.0190076863395987
0.0215322686085195 0.0191993087469848
0.0217287946679912 0.0193520008652387
0.0218956819229485 0.0194581018152874
0.0221010984287325 0.0195858755913087
0.0223318211344625 0.019698124772505
0.0226103592498646 0.0198384703224678
0.0229679755723403 0.0199299403269346
0.0232796011662904 0.0200542651043598
0.0234839369172878 0.0202348791220809
0.0236409067267252 0.0203546683982437
0.0238082717556685 0.0205655233500617
0.0240160119507649 0.0207802022860024
0.0242697277634018 0.0208841997520415
0.0244991364295454 0.0210210691237194
0.0246522662843529 0.0211944761806857
0.0247991960198456 0.0212836605297689
0.0249607232256693 0.0213788460867187
0.0251282429713597 0.0215222135095761
0.0253505006608531 0.0216423883869495
0.0255362872672542 0.0219071631122995
0.0256883818848441 0.0220494822999777
0.0258024689096933 0.0223310174112526
0.0259456756854147 0.0225413256118929
0.0261561393622119 0.0226268227078925
0.0263163189621199 0.0227509185262983
0.0264907558853313 0.0229099736458644
0.0267193427779879 0.0230408418451495
0.0268583118742239 0.0231338439003269
0.0269898886609965 0.0233251764718924
0.0271472040595693 0.0234919637118189
